Compound,Hessian_eig_min_abs
O-Br-Co,0.0005325536815526599
O-Br-Cr,0.0002790906362958048
O-Br-Fe,0.0003749659525420341
O-Br-Ga,1.8582250774722744e-05
O-Br-Gd,1.0455366490722086e-05
O-Br-In,5.739725225026544e-05
O-Br-Ir,1.4646363536520768e-05
O-Br-La,1.9440386618659244e-05
O-Br-Lu,0.5228331985174066
O-Br-Nd,0.00021468203531914388
O-Br-Rh,0.00019239268054157475
O-Br-Ru,3.7573011058998336e-05
O-Br-Sc,3.152955527585514e-05
O-Br-Sm,3.062001324639276e-05
O-Br-Y,6.111815093038528e-06
O-Cl-Al,0.00018691153353194513
O-Cl-Bi,3.778982630177626e-05
O-Cl-Ce,7.346219464324058e-07
O-Cl-Co,0.0001688869932539268
O-Cl-Cr,0.00019815127635035529
O-Cl-Fe,0.00013359925690528161
O-Cl-Ga,0.00016693694361626842
O-Cl-Gd,4.195721720412026e-05
O-Cl-In,0.00021180188713866457
O-Cl-Ir,2.1237512943312754e-05
O-Cl-La,9.289860352523835e-05
O-Cl-Lu,0.8479452232957307
O-Cl-Nd,5.799150507425213e-05
O-Cl-Rh,1.7806958744859092e-05
O-Cl-Ru,2.171953476455091e-05
O-Cl-Sc,3.802289124394084e-05
O-Cl-Sm,1.5048062198370282e-05
O-Cl-Y,6.025542418051976e-05
O-CN-Al,0.00011136279623360929
O-CN-Bi,0.00014776307802299532
O-CN-Ce,0.0003332263241279513
O-CN-Co,4.2828084817505115e-05
O-CN-Cr,4.7893115864739946e-05
O-CN-Fe,7.876584021431786e-05
O-CN-Ga,0.0005559243875725284
O-CN-Gd,3.8386082871641754e-05
O-CN-In,6.153262705447045e-05
O-CN-Ir,0.00025879466181812327
O-CN-La,0.0001747769702742307
O-CN-Lu,0.1699052817276463
O-CN-Nd,2.4568097027976798e-05
O-CN-Rh,2.2801580041658125e-05
O-CN-Ru,4.571734278661237e-05
O-CN-Sc,0.0004871615230764006
O-CN-Sm,3.346899504213534e-05
O-CN-Y,0.00010984284117463885
O-F-Al,5.7042922540270996e-05
O-F-Bi,0.0001231967892925716
O-F-Ce,0.00011632521110599746
O-F-Co,9.358071901970128e-05
O-F-Cr,2.5986152779876347e-05
O-F-Fe,0.0011561187060734393
O-F-Ga,0.0006386865593997463
O-F-Gd,0.0013595976954561397
O-F-In,0.00019340635879876506
O-F-Ir,3.4179478682843895e-06
O-F-La,3.6936545954052583e-06
O-F-Lu,1.0399603459435454
O-F-Nd,7.211584391551701e-05
O-F-Rh,0.0002684248302648209
O-F-Ru,0.00015438410547540744
O-F-Sc,0.0003742251745044374
O-F-Sm,1.495366434629779e-05
O-F-Y,2.268967934537808e-06
O-I-Al,9.64573898670808e-05
O-I-Bi,2.7509781629018275e-05
O-I-Ce,4.284208791186734e-05
O-I-Co,0.0005021752564920046
O-I-Cr,1.934774457582828e-05
O-I-Fe,0.004091901943209054
O-I-Ga,1.2637817479805045e-05
O-I-Gd,9.77351501404474e-05
O-I-In,0.00030356705101548375
O-I-Ir,0.0003514689664041288
O-I-La,2.0351132909527096e-05
O-I-Lu,4.346982563647774
O-I-Nd,1.271353682851704e-05
O-I-Rh,0.0001234449883147344
O-I-Ru,7.316145672498196e-05
O-I-Sc,6.497500192944585e-07
O-I-Sm,7.488061773680344e-05
O-I-Y,7.476003874313203e-05
O-NC-Al,5.952005851908059e-05
O-NC-Bi,2.7902152642374633e-05
O-NC-Ce,7.779954941292721e-05
O-NC-Co,0.0001249285037865213
O-NC-Cr,0.00027407211443634813
O-NC-Fe,0.00010333038665990047
O-NC-Ga,0.00018246960329495606
O-NC-Gd,7.966229761391906e-05
O-NC-In,9.044224852583483e-05
O-NC-Ir,3.8977927353994854e-05
O-NC-La,8.563325997463126e-05
O-NC-Lu,0.6101853261134004
O-NC-Nd,6.872184315480473e-05
O-NCO-Al,1.5580914553208568e-05
O-NCO-Bi,0.0011306975633344856
O-NCO-Ce,0.0004585916603140297
O-NCO-Co,0.00020634074349596866
O-NCO-Cr,0.00023813108758255095
O-NCO-Fe,0.00024403145648267983
O-NCO-Ga,0.00046693566443134943
O-NCO-Gd,0.00015273372323452875
O-NCO-In,0.000374614392259097
O-NCO-Ir,0.0008316870769657481
O-NCO-La,2.422537398329138e-05
O-NCO-Lu,0.17170525573731543
O-NCO-Nd,1.2690657980494084e-05
O-NCO-Rh,0.0003379894205418828
O-NCO-Ru,5.1621212773604175e-05
O-NCO-Sc,2.2591252217370796e-05
O-NCO-Sm,6.698720420490774e-06
O-NCO-Y,7.411350392740654e-05
O-NC-Rh,4.5659340856232865e-05
O-NC-Ru,6.971627843873474e-05
O-NCS-Al,1.3648432834296222e-05
O-NCS-Bi,0.00040681562026022896
O-NC-Sc,3.967926747155993e-05
O-NCS-Ce,0.0007415021145665637
O-NCS-Co,8.297881747513689e-05
O-NCS-Cr,0.0004239945172154403
O-NCS-Fe,7.611681450732612e-05
O-NCS-Ga,6.702321561637469e-05
O-NCS-Gd,8.21413223689877e-06
O-NCS-In,0.0004956117021880293
O-NCS-Ir,0.00018602863838880327
O-NCS-La,0.0018741874974365438
O-NCS-Lu,0.7945486750513868
O-NC-Sm,0.0004718215578532657
O-NCS-Nd,0.00040970205066299194
O-NCS-Rh,0.00021443120266760677
O-NCS-Ru,3.40897319246391e-05
O-NCS-Sc,5.851778509563449e-07
O-NCS-Sm,8.254438670959294e-06
O-NCS-Y,2.0882705374213294e-05
O-NC-Y,0.0001223606718158582
O-NO-Al,0.0003305686321721548
O-NO-Bi,0.00028876803245096337
O-NO-Ce,0.0002267703189504438
O-NO-Co,2.314506988656109e-05
O-NO-Cr,8.525888942186327e-05
O-NO-Fe,0.00029926829905932336
O-NO-Ga,0.00014782180074825825
O-NO-Gd,0.0001783284387099382
O-NO-In,0.000536809849355481
O-NO-Ir,0.0001994706266948991
O-NO-La,0.0003582229109515846
O-NO-Lu,0.0008753591636516027
O-NO-Nd,0.00010523760834585253
O-NO-Rh,8.639056479615992e-05
O-NO-Ru,3.4794492435575185e-05
O-NO-Sc,2.040778611728228e-05
O-NO-Sm,9.944991158319892e-05
O-NO-Y,4.210307469300991e-05
O-OCN-Al,1.7922732677207555e-05
O-OCN-Bi,0.00021952443948935278
O-OCN-Ce,3.460891447058809e-05
O-OCN-Co,0.0003691468276912764
O-OCN-Cr,0.00015320315539221806
O-OCN-Fe,0.00024431450900537456
O-OCN-Ga,0.0010492317524061845
O-OCN-Gd,0.0003923771886904011
O-OCN-In,3.0140385535170608e-05
O-OCN-Ir,0.00013008358951902398
O-OCN-La,0.0002322719173099218
O-OCN-Lu,0.0002565267115584372
O-OCN-Nd,8.11345323059659e-05
O-OCN-Rh,4.311053148041959e-05
O-OCN-Ru,0.000659827685768204
O-OCN-Sc,0.00016338017452751386
O-OCN-Sm,6.114599676186615e-05
O-OCN-Y,8.274319862216221e-06
O-SCN-Al,0.0003068753685369726
O-SCN-Bi,4.3877063870498686e-05
O-SCN-Ce,0.0009807692358014986
O-SCN-Co,0.00036646763161623006
O-SCN-Cr,1.279513548042133e-05
O-SCN-Fe,0.0012975202669145156
O-SCN-Ga,4.415828665109206e-05
O-SCN-Gd,0.0001420436461836237
O-SCN-In,0.00025891188643574237
O-SCN-Ir,4.310568735297224e-05
O-SCN-La,0.0002744876400971958
O-SCN-Lu,0.678133035491417
O-SCN-Nd,5.386734382533562e-05
O-SCN-Rh,0.00039366175644250413
O-SCN-Ru,3.544268088067384e-05
O-SCN-Sc,1.1795627434516138e-06
O-SCN-Sm,3.913837949089302e-05
O-SCN-Y,0.0001632071508377996
O-SH-Al,0.00023831144944876388
O-SH-Bi,4.9259468600608766e-05
O-SH-Ce,0.00016705859374025551
O-SH-Co,0.0007013462344750217
O-SH-Cr,0.00041003262959862547
O-SH-Fe,0.00026404715788990314
O-SH-Ga,0.000712981437233276
O-SH-Gd,0.0001955027683741025
O-SH-In,0.000914563434402922
O-SH-Ir,3.4600053491882913e-06
O-SH-La,0.0019452784322632893
O-SH-Lu,0.17473337653309487
O-SH-Nd,0.00010569406378601577
O-SH-Rh,0.0002104273364602613
O-SH-Ru,3.43122078691887e-05
O-SH-Sc,0.0002307556433246836
O-SH-Sm,9.195254944342846e-05
O-SH-Y,9.045045948717476e-06
PH-Br-Al,3.720136190557701e-05
PH-Br-Bi,3.372811203000551e-05
PH-Br-Ce,1.935342089633682e-05
PH-Br-Co,4.383337378059772e-05
PH-Br-Cr,0.00011636467041660586
PH-Br-Fe,0.002300252764555273
PH-Br-Ga,3.561452131361586e-05
PH-Br-Gd,0.0003063857064480774
PH-Br-In,0.00028098595715711483
PH-Br-Ir,6.242661049914598e-06
PH-Br-La,6.32824154725693e-05
PH-Br-Lu,0.1253336886880686
PH-Br-Nd,1.5317864189098086e-06
PH-Br-Rh,1.2499363076193517e-05
PH-Br-Ru,3.589623225650065e-06
PH-Br-Sc,4.281857419091175e-06
PH-Br-Sm,1.814152038109213e-05
PH-Br-Y,8.67015662031449e-06
PH-Cl-Al,3.9443231977103815e-05
PH-Cl-Bi,1.3268939184116719e-05
PH-Cl-Ce,0.0008411724401471066
PH-Cl-Co,2.1457924406344584e-05
PH-Cl-Cr,2.2503608976444748e-06
PH-Cl-Fe,2.402848069617246e-06
PH-Cl-Ga,0.00018584315979548914
PH-Cl-Gd,3.812796992762863e-05
PH-Cl-In,0.0003090750848150585
PH-Cl-Ir,2.4003708517064646e-06
PH-Cl-La,0.0004497753746352615
PH-Cl-Lu,0.3197620878010876
PH-Cl-Nd,6.573457604023604e-05
PH-Cl-Rh,2.9985326094603304e-05
PH-Cl-Ru,4.615953978760409e-05
PH-Cl-Sc,0.00013984939798169078
PH-Cl-Sm,3.7320199302186566e-05
PH-Cl-Y,2.1062086833663506e-05
PH-CN-Al,0.0002984011434152637
PH-CN-Bi,0.00012786390179422987
PH-CN-Ce,0.0007562990345401918
PH-CN-Co,0.000340481598088425
PH-CN-Cr,7.273766192369174e-05
PH-CN-Fe,9.372357638610066e-05
PH-CN-Ga,8.201588275159295e-05
PH-CN-Gd,2.880950599933648e-06
PH-CN-In,0.0011304409681985217
PH-CN-Ir,8.196906124175585e-06
PH-CN-La,0.004707656167014746
PH-CN-Lu,0.008481092400215141
PH-CN-Nd,2.5648294043422504e-05
PH-CN-Rh,2.591513985387958e-06
PH-CN-Ru,4.513950348684228e-05
PH-CN-Sc,1.3147148116885749e-05
PH-CN-Sm,4.1672760195099913e-07
PH-CN-Y,4.071006212194395e-05
PH-F-Al,8.616707684162085e-05
PH-F-Bi,6.939560007782888e-05
PH-F-Ce,0.00035313560011362023
PH-F-Co,0.0001293007216046351
PH-F-Cr,0.0002516301128280768
PH-F-Fe,0.00023758274803823088
PH-F-Ga,0.0016193059728534527
PH-F-Gd,0.0016349187521406097
PH-F-In,0.00028899333873092355
PH-F-Ir,0.00010933715210788709
PH-F-La,0.00023319360097043588
PH-F-Lu,0.1033720539965134
PH-F-Nd,0.0007257161901865569
PH-F-Rh,2.8504445025434627e-07
PH-F-Ru,0.00042344107250042525
PH-F-Sc,0.001948046171799424
PH-F-Sm,0.00010086905071193316
PH-F-Y,9.367760248197118e-05
PH-I-Al,1.1118021031937209e-07
PH-I-Bi,9.879547628882953e-05
PH-I-Ce,1.105919254503337e-05
PH-I-Co,3.286838278286912e-05
PH-I-Cr,0.00012954841362009905
PH-I-Fe,0.0005349322103308656
PH-I-Ga,8.74707440173641e-05
PH-I-Gd,2.2588822890394485e-05
PH-I-In,7.714001560842412e-06
PH-I-Ir,9.748588058598346e-06
PH-I-La,3.037255081369431e-05
PH-I-Lu,0.2062140186459907
PH-I-Nd,7.578274193261042e-07
PH-I-Rh,8.923955350347713e-05
PH-I-Ru,3.292982815007364e-05
PH-I-Sc,4.154739907448302e-05
PH-I-Sm,4.201223775487111e-05
PH-I-Y,4.326322153329007e-05
PH-NC-Al,4.697254194990297e-05
PH-NC-Bi,0.00032430183329236977
PH-NC-Ce,0.0005867848517253877
PH-NC-Co,0.00011117958396572043
PH-NC-Cr,2.7915696486505022e-05
PH-NC-Fe,0.0023067582149548286
PH-NC-Ga,2.224419302106062e-05
PH-NC-Gd,7.938252766372251e-05
PH-NC-In,5.471727086938207e-05
PH-NC-Ir,3.7959302545304436e-06
PH-NC-La,0.0008458176847738124
PH-NC-Lu,0.0037421347495429406
PH-NC-Nd,4.825479220940521e-06
PH-NCO-Al,0.000443766996543539
PH-NCO-Bi,0.0003092663953240929
PH-NCO-Ce,0.00019072155994039286
PH-NCO-Co,0.000502776473926269
PH-NCO-Cr,2.4664261789611717e-05
PH-NCO-Fe,0.0001948983970160656
PH-NCO-Ga,0.00039293069871712116
PH-NCO-Gd,1.1161535602753369e-05
PH-NCO-In,0.00035981750086282367
PH-NCO-Ir,0.0006745164193491898
PH-NCO-La,8.64687887218412e-05
PH-NCO-Lu,0.0003393660181590728
PH-NCO-Nd,0.00023847181280626742
PH-NCO-Rh,5.3984346385761156e-05
PH-NCO-Ru,1.5166605192413224e-05
PH-NCO-Sc,2.4367744986308594e-05
PH-NCO-Sm,0.00013742502371943206
PH-NCO-Y,0.0005732622748300684
PH-NC-Rh,2.2622588192690478e-05
PH-NC-Ru,4.4127646411073526e-05
PH-NCS-Al,0.00024609762722595783
PH-NCS-Bi,0.0002199970679764249
PH-NC-Sc,0.00010617850630992248
PH-NCS-Ce,0.008666617903405237
PH-NCS-Co,4.1808365469849896e-05
PH-NCS-Cr,2.539617081111097e-05
PH-NCS-Fe,0.001263658995394621
PH-NCS-Ga,5.793981723628653e-05
PH-NCS-Gd,1.4699777277954981e-05
PH-NCS-In,1.216197795486022e-05
PH-NCS-Ir,0.0003027129394308102
PH-NCS-La,6.803267307474687e-05
PH-NCS-Lu,0.004410371316770895
PH-NC-Sm,0.000480479422554228
PH-NCS-Nd,0.00019678287686195422
PH-NCS-Rh,5.301237763153724e-05
PH-NCS-Ru,0.00028373451581455194
PH-NCS-Sc,6.581549432011032e-06
PH-NCS-Sm,0.000930517974620657
PH-NCS-Y,2.5088720570543228e-06
PH-NC-Y,1.9300361999245533e-06
PH-NO-Al,1.04942716200581e-05
PH-NO-Bi,1.528806090942384e-05
PH-NO-Ce,0.00022526121718537698
PH-NO-Co,0.00013426627531550625
PH-NO-Cr,7.586189124660395e-05
PH-NO-Fe,0.0002752349173835577
PH-NO-Ga,0.0003374592876854161
PH-NO-Gd,0.0023684464540366813
PH-NO-In,1.929362399145858e-05
PH-NO-Ir,0.0003699165628837229
PH-NO-La,0.0013135742100091423
PH-NO-Lu,7.792480306902626e-05
PH-NO-Nd,0.00016553560462157592
PH-NO-Rh,3.023983029827483e-05
PH-NO-Ru,7.776948489261314e-05
PH-NO-Sc,0.00027235277613168514
PH-NO-Sm,0.0013390954874551034
PH-NO-Y,0.00040714900577490084
PH-OCN-Al,0.0009992112782807798
PH-OCN-Bi,0.00012731775899499132
PH-OCN-Ce,0.009785340381740235
PH-OCN-Co,0.00018878432943735093
PH-OCN-Cr,8.05419359655552e-05
PH-OCN-Fe,0.0011685852136195383
PH-OCN-Ga,0.0006254513191063475
PH-OCN-Gd,0.0011755113714579009
PH-OCN-In,8.908057415540639e-05
PH-OCN-Ir,0.001340127222246757
PH-OCN-La,5.327805675948029e-05
PH-OCN-Lu,0.06705940007237275
PH-OCN-Nd,0.00011018343585725132
PH-OCN-Rh,0.00010263899663977336
PH-OCN-Ru,4.085349438003184e-05
PH-OCN-Sc,6.3832655373714e-05
PH-OCN-Sm,0.0005270055504845305
PH-OCN-Y,0.00010474110435830236
PH-SCN-Al,0.00014980362601258303
PH-SCN-Bi,7.497776264326295e-05
PH-SCN-Ce,4.196464300229621e-05
PH-SCN-Co,2.6586143324670647e-06
PH-SCN-Cr,0.0001281263785562658
PH-SCN-Fe,1.4555320869405343e-05
PH-SCN-Ga,0.000348349129168752
PH-SCN-Gd,1.7398389299563084e-05
PH-SCN-In,0.0008748691240831989
PH-SCN-Ir,1.5848174381621368e-05
PH-SCN-La,0.00016908754119163039
PH-SCN-Lu,0.043331906234961144
PH-SCN-Nd,4.01677459219723e-05
PH-SCN-Rh,5.1412630641729764e-05
PH-SCN-Ru,7.065278176797917e-05
PH-SCN-Sc,0.0006997834200038967
PH-SCN-Sm,1.5522298057395684e-05
PH-SCN-Y,6.44121232463498e-05
PH-SH-Al,3.835815591759915e-05
PH-SH-Bi,2.2141128314521214e-06
PH-SH-Ce,0.00013485660846607054
PH-SH-Co,0.00045516295926325184
PH-SH-Cr,0.00015603869229880983
PH-SH-Fe,0.0010539104917177107
PH-SH-Ga,0.0001918116774960104
PH-SH-Gd,5.1485204404338405e-05
PH-SH-In,0.0002903944672382322
PH-SH-Ir,3.041013793503567e-05
PH-SH-La,0.00045016364146373305
PH-SH-Lu,0.2861113731502855
PH-SH-Nd,1.8329122079189595e-05
PH-SH-Rh,2.1267359490699183e-05
PH-SH-Ru,1.3983897703575927e-05
PH-SH-Sc,4.3755463198844274e-05
PH-SH-Sm,2.7144744613011085e-05
PH-SH-Y,2.8654996225737298e-05
S-Br-Al,1.4259506182578698e-05
S-Br-Bi,7.524481503142931e-06
S-Br-Ce,8.052145723710744e-06
S-Br-Co,0.00018874135118139272
S-Br-Cr,6.524305509079195e-05
S-Br-Fe,0.00021980345005016177
S-Br-Ga,0.0012862583882534855
S-Br-Gd,1.099824807963523e-06
S-Br-In,3.110165655677386e-05
S-Br-Ir,2.7393439686976444e-05
S-Br-La,0.005242865664818237
S-Br-Lu,4.050219657225121
S-Br-Nd,5.767637385856363e-05
S-Br-Rh,4.427270499529597e-05
S-Br-Ru,2.2513694738068018e-05
S-Br-Sc,3.026661981585546e-05
S-Br-Sm,1.1630134145496673e-05
S-Br-Y,2.835624074251365e-06
S-Cl-Al,1.6447451820087095e-05
S-Cl-Bi,1.04465564137964e-06
S-Cl-Ce,0.00013320258116366026
S-Cl-Co,0.0001318433224019408
S-Cl-Cr,0.0001495690110134052
S-Cl-Fe,0.0028205094347287115
S-Cl-Ga,0.00013873077365718744
S-Cl-Gd,8.72359195798674e-05
S-Cl-In,0.00031111327176536294
S-Cl-Ir,5.288496070605987e-05
S-Cl-La,0.0026973064446243877
S-Cl-Lu,6.06808445973976
S-Cl-Nd,6.887154655667508e-05
S-Cl-Rh,6.579847159020915e-05
S-Cl-Ru,6.200412811518277e-05
S-Cl-Sc,7.61359860187181e-06
S-Cl-Sm,1.8580849176681306e-05
S-Cl-Y,8.28151833428715e-05
S-CN-Al,3.107584875776043e-05
S-CN-Bi,0.00012013018759504218
S-CN-Ce,4.321447543376502e-05
S-CN-Co,0.0007344128411860537
S-CN-Cr,0.0007618178209023852
S-CN-Fe,9.879710963780984e-06
S-CN-Ga,0.00011075570295915239
S-CN-Gd,5.9809541545414004e-05
S-CN-In,0.000368619016818143
S-CN-Ir,3.631628057166928e-05
S-CN-La,0.006916513250941624
S-CN-Lu,0.34259269181217133
S-CN-Nd,4.9582037096497404e-05
S-CN-Rh,0.007506142163492253
S-CN-Ru,0.0017884634718113872
S-CN-Sc,0.003968319429293372
S-CN-Sm,3.787339091105129e-05
S-CN-Y,1.0556309029092104e-06
Se-Br-Al,3.7689225920467167e-05
Se-Br-Bi,4.608839355343305e-06
Se-Br-Ce,1.1277519813055883e-05
Se-Br-Co,0.00019813676690561428
Se-Br-Cr,3.090989135955575e-07
Se-Br-Fe,0.00010002618702111116
Se-Br-Ga,0.0008993637072650258
Se-Br-Gd,1.186535846373508e-05
Se-Br-In,6.044709792379569e-05
Se-Br-Ir,0.0004297463333427384
Se-Br-La,2.1127079695718652e-05
Se-Br-Lu,7.57776728358061e-05
Se-Br-Nd,1.6777086573400137e-05
Se-Br-Rh,0.00010344872706402578
Se-Br-Ru,0.0001034870313265972
Se-Br-Sc,7.43946232818352e-06
Se-Br-Sm,1.4366017901860752e-05
Se-Br-Y,3.6266556890131845e-06
Se-Cl-Al,1.767828226928622e-05
Se-Cl-Bi,8.004043391822505e-08
Se-Cl-Ce,4.189313508130752e-06
Se-Cl-Co,2.4820340171389232e-05
Se-Cl-Cr,0.00021772681217929464
Se-Cl-Fe,6.693069974413969e-05
Se-Cl-Ga,0.0017846962681803155
Se-Cl-Gd,7.349656220092373e-06
Se-Cl-In,9.64931260664255e-05
Se-Cl-Ir,0.00015619869318790134
Se-Cl-La,6.976531985305303e-05
Se-Cl-Lu,0.14371324059627297
Se-Cl-Nd,8.623390476284015e-05
Se-Cl-Rh,0.0010613322265829873
Se-Cl-Ru,0.0001753411155733142
Se-Cl-Sc,2.715789885870238e-05
Se-Cl-Sm,1.5783922945244678e-07
Se-Cl-Y,1.6592024915784543e-05
Se-CN-Al,0.007213761843607705
Se-CN-Bi,0.0002011184646762123
Se-CN-Ce,0.0009802136999364729
Se-CN-Co,0.009775529159251943
Se-CN-Cr,0.016378502375673083
Se-CN-Fe,0.010694463642181613
Se-CN-Ga,0.00533686677662098
Se-CN-Gd,4.1453187076624765e-05
Se-CN-In,0.001380416901643292
Se-CN-Ir,0.004575191781324749
Se-CN-La,0.00017645514849383288
Se-CN-Lu,0.008906890838148624
Se-CN-Nd,9.233640055962981e-05
Se-CN-Rh,0.0028518622967212567
Se-CN-Ru,0.005273255990619156
Se-CN-Sc,0.003146289764340076
Se-CN-Sm,1.562780714182937e-05
Se-CN-Y,0.0030737407835169307
Se-F-Al,0.004521546108755251
Se-F-Bi,0.0001886867027004395
Se-F-Ce,0.0009315090525821798
Se-F-Co,0.01832805427463585
Se-F-Cr,0.010276629797572203
Se-F-Fe,0.008183181310247326
Se-F-Ga,0.012503303551671436
Se-F-Gd,0.00014467783956255268
Se-F-In,0.00010110220955008744
Se-F-Ir,0.015851437249506318
Se-F-La,4.377137118719913e-06
Se-F-Lu,0.022181716085052663
Se-F-Nd,9.094185161365984e-05
Se-F-Rh,0.018832773460676144
Se-F-Ru,0.011238491497453047
Se-F-Sc,0.017342822197392426
Se-F-Sm,6.267948192381338e-05
Se-F-Y,0.0005390562043100573
Se-I-Al,2.6277894104234923e-06
Se-I-Bi,6.0300074300139954e-06
Se-I-Ce,1.1160261876543064e-05
Se-I-Co,0.0005825878496209662
Se-I-Cr,0.0003127167058809357
Se-I-Fe,0.0005241722865597758
Se-I-Ga,0.0015307592408114192
Se-I-Gd,8.819247314334896e-06
Se-I-In,3.536615128921742e-05
Se-I-Ir,0.001221573243970594
Se-I-La,1.71585209307114e-05
Se-I-Lu,0.07013254289552791
Se-I-Nd,4.828978450017492e-06
Se-I-Rh,0.00047874720568355343
Se-I-Ru,0.0019858641846525744
Se-I-Sc,1.5722184165965297e-05
Se-I-Sm,3.20247928616641e-05
Se-I-Y,2.8414242543671365e-05
Se-NC-Al,0.005832713241940786
Se-NC-Bi,2.667185449869758e-05
Se-NC-Ce,0.003066082875917542
Se-NC-Co,0.005497019151587807
Se-NC-Cr,0.009099334208738152
Se-NC-Fe,0.014911445150014576
Se-NC-Ga,0.006055127542371267
Se-NC-Gd,1.4677370676645521e-05
Se-NC-In,0.023386981634716003
Se-NC-Ir,0.003156556612742317
Se-NC-La,0.00019198927413626457
Se-NC-Lu,0.03196703778298528
Se-NC-Nd,1.07527719161344e-06
Se-NCO-Al,0.013812383923665576
Se-NCO-Bi,0.0002514356927120927
Se-NCO-Ce,0.0001821531672953448
Se-NCO-Co,0.0181049717980774
Se-NCO-Cr,0.016012089076175736
Se-NCO-Fe,0.020580982054722877
Se-NCO-Ga,0.013072867630438656
Se-NCO-Gd,0.01647037633386748
Se-NCO-In,0.016498380179122918
Se-NCO-Ir,0.020924553824513387
Se-NCO-La,0.011735783904927136
Se-NCO-Lu,0.04572876063439712
Se-NCO-Nd,8.283860135145357e-05
Se-NCO-Rh,0.03174219026916872
Se-NCO-Ru,0.008251112785106068
Se-NCO-Sc,0.02111723834060549
Se-NCO-Sm,0.021452506113879128
Se-NCO-Y,0.019676393140681505
Se-NC-Rh,0.01678083887052524
Se-NC-Ru,0.008929348467324906
Se-NCS-Al,0.004079360173646372
Se-NCS-Bi,4.5427868452142276e-05
Se-NC-Sc,0.009545337337790765
Se-NCS-Ce,2.216999878722495e-05
Se-NCS-Co,0.004085216670290164
Se-NCS-Cr,0.005410489764601243
Se-NCS-Fe,0.022563155926039264
Se-NCS-Ga,0.002427680992584153
Se-NCS-Gd,0.007156017596265093
Se-NCS-In,5.671198411677441e-05
Se-NCS-Ir,0.008096489588961335
Se-NCS-La,0.008673328796244027
Se-NCS-Lu,7.689732274794025e-05
Se-NC-Sm,0.016288854389234428
Se-NCS-Nd,1.2233613644405453e-05
Se-NCS-Rh,0.006718800220815094
Se-NCS-Ru,0.00405854014244801
Se-NCS-Sc,0.008217864040767365
Se-NCS-Sm,0.013136155897300286
Se-NCS-Y,3.192502611061673e-05
Se-NC-Y,1.373610857410102e-05
Se-NO-Al,0.010221068983759296
